Taxpayer_ID,Business_Type,Region,Years_in_Business,Employee_Count,Annual_Revenue,Annual_Expenses,Net_Profit,Taxable_Income,Expected_Tax,Declared_Tax,VAT_Collected,VAT_Paid,Previous_Audits,Previous_Violations,Late_Payments,Industry_Risk,Cash_Transactions_Percentage,Missing_Documents,Invoice_Mismatch,Expense_Ratio,Profit_Margin,Revenue_per_Employee,Tax_Gap,Fraud
100142,Retail,Sohag,6,13,1559328.5,772158.07,787170.42,782521.43,176067.32,170901.05,218305.99,108102.13,0,0,2,Medium,34.76,4,0,0.495,0.505,119948.35,5166.27,0
100143,Healthcare,Sharqia,1,15,486362.22,364752.35,121609.87,106336.27,23925.66,22762.94,68090.71,51065.33,0,0,1,Low,57.27,1,0,0.75,0.25,32424.15,1162.72,0
100144,Manufacturing,Giza,5,9,652749.83,239886.78,412863.05,380714.86,85660.84,83264.44,91384.98,33584.15,1,2,1,Medium,20.41,2,0,0.368,0.632,72527.76,2396.41,0
100145,Restaurant,Cairo,5,3,2246352.03,1671237.94,575114.09,509585.5,114656.74,108368.84,314489.28,233973.31,0,0,1,Medium,54.75,1,0,0.744,0.256,748784.01,6287.89,0
100146,IT,Giza,0,6,2351390.84,1321082.47,1030308.37,1013941.04,228136.74,223289.26,329194.72,184951.55,1,0,0,Low,67.29,1,0,0.562,0.438,391898.47,4847.48,0
100147,Healthcare,Monufia,11,12,1595992.45,876701.99,719290.47,686233.82,154402.61,152248.12,223438.94,122738.28,0,0,1,Low,34.57,0,0,0.549,0.451,132999.37,2154.49,0
100148,Education,Alex,0,5,562374.01,274579.11,287794.9,244689.29,55055.09,53609.44,78732.36,38441.08,0,0,0,Low,69.35,1,0,0.488,0.512,112474.8,1445.65,0
100149,Construction,Monufia,2,6,3254857.01,2292664.97,962192.04,913266.63,205484.99,194488.14,455679.98,320973.1,1,1,0,High,53.4,0,0,0.704,0.296,542476.17,10996.85,0
100150,Construction,Assiut,3,10,615799.18,403554.34,212244.83,192164.8,43237.08,41513.9,86211.89,56497.61,2,0,1,High,42.9,0,0,0.655,0.345,61579.92,1723.18,0
100151,Restaurant,Sohag,11,14,1278986.05,828469.93,450516.12,408653.11,91946.95,88299.57,179058.05,115985.79,1,0,2,Medium,55.22,0,0,0.648,0.352,91356.15,3647.38,0
100152,Education,Sharqia,10,29,1236697.99,1072939.74,163758.25,143597.7,32309.48,31772.07,173137.72,150211.56,0,1,0,Low,26.22,1,0,0.868,0.132,42644.76,537.41,0
100153,IT,Alex,11,20,1443924.59,1290366.44,153558.15,130804.44,29431.0,28845.03,202149.44,180651.3,0,0,1,Low,29.79,1,0,0.894,0.106,72196.23,585.97,0
100154,Construction,Assiut,0,7,1072685.03,616099.46,456585.56,452780.97,101875.72,100618.25,150175.9,86253.93,1,0,0,High,45.45,0,0,0.574,0.426,153240.72,1257.47,0
100155,Construction,Cairo,7,4,1269624.32,1183805.24,85819.08,74404.76,16741.07,16741.07,177747.4,165732.73,0,0,0,High,71.52,0,0,0.932,0.068,317406.08,0.0,0
100156,Manufacturing,Sharqia,7,11,1262419.95,899073.17,363346.78,313040.3,70434.07,67054.16,176738.79,125870.24,0,0,0,Medium,31.97,1,0,0.712,0.288,114765.45,3379.91,0
100157,Education,Monufia,13,5,632697.7,448330.21,184367.5,180664.36,40649.48,36845.65,88577.68,62766.23,1,0,0,Low,43.23,0,0,0.709,0.291,126539.54,3803.83,1
100158,Construction,Dakahlia,0,19,951834.01,440817.52,511016.49,485909.78,109329.7,86507.89,133256.76,61714.45,0,1,1,High,40.62,0,0,0.463,0.537,50096.53,22821.81,1
100159,IT,Monufia,14,16,608486.73,246336.66,362150.07,318652.42,71696.8,67636.59,85188.14,34487.13,0,0,0,Low,36.98,0,0,0.405,0.595,38030.42,4060.2,0
100160,Import/Export,Assiut,6,7,1422011.75,1309522.69,112489.06,109763.87,24696.87,24013.95,199081.64,183333.18,2,0,1,High,40.57,0,0,0.921,0.079,203144.54,682.92,0
100161,Construction,Sohag,11,6,457379.52,405790.61,51588.91,49007.89,11026.77,10866.02,64033.13,56810.69,0,0,1,High,19.25,1,0,0.887,0.113,76229.92,160.75,0
100162,IT,Giza,12,6,1206054.81,777492.21,428562.61,423876.96,95372.32,90746.99,168847.67,108848.91,0,0,0,Low,48.97,0,0,0.645,0.355,201009.14,4625.33,0
100163,Pharmacy,Dakahlia,2,14,2368409.67,985872.12,1382537.55,1235128.79,277903.98,266742.79,331577.35,138022.1,0,0,2,Low,28.85,2,0,0.416,0.584,169172.12,11161.19,0
100164,Import/Export,Sohag,0,18,268824.46,175241.15,93583.31,82267.17,18510.11,18249.38,37635.42,24533.76,1,1,1,High,34.5,1,0,0.652,0.348,14934.69,260.73,0
100165,Construction,Dakahlia,16,6,498344.34,205919.51,292424.83,258314.7,58120.81,58120.81,69768.21,28828.73,0,0,0,High,67.6,1,0,0.413,0.587,83057.39,0.0,0
100166,Import/Export,Alex,15,30,1579675.37,1218384.12,361291.25,316402.29,71190.52,69649.99,221154.55,170573.78,0,0,0,High,55.68,1,0,0.771,0.229,52655.85,1540.53,0
100167,Import/Export,Sohag,7,11,183624.53,66265.4,117359.13,113710.88,25584.95,25313.72,25707.43,9277.16,0,0,0,High,17.35,1,0,0.361,0.639,16693.14,271.23,0
100168,Education,Giza,9,12,279268.48,230378.32,48890.16,44866.21,10094.9,9849.28,39097.59,32252.97,0,1,0,Low,47.91,1,0,0.825,0.175,23272.37,245.61,0
100169,Education,Monufia,4,11,2785826.82,1699586.53,1086240.29,1085781.19,244300.77,240031.83,390015.75,237942.11,0,0,1,Low,46.7,1,0,0.61,0.39,253256.98,4268.94,0
100170,Retail,Sohag,6,35,1451305.12,565831.93,885473.19,854461.49,192253.83,188166.25,203182.72,79216.47,0,0,2,Medium,52.9,0,0,0.39,0.61,41465.86,4087.59,0
100171,Restaurant,Sharqia,9,13,1380704.71,977943.73,402760.98,381865.7,85919.78,83631.0,193298.66,136912.12,1,0,0,Medium,23.05,0,0,0.708,0.292,106208.05,2288.79,0
100172,Retail,Alex,6,4,1215824.29,562625.4,653198.89,562760.73,126621.16,125304.61,170215.4,78767.56,1,1,2,Medium,38.29,0,0,0.463,0.537,303956.07,1316.55,0
100173,Construction,Giza,2,15,413267.02,308785.42,104481.6,101581.29,22855.79,20802.13,57857.38,43229.96,0,0,1,High,60.69,0,0,0.747,0.253,27551.13,2053.66,1
100174,Healthcare,Dakahlia,6,13,825194.12,618985.07,206209.05,185269.37,41685.61,39257.62,115527.18,86657.91,0,2,1,Low,44.78,0,0,0.75,0.25,63476.47,2427.98,0
100175,Education,Sohag,13,6,1556609.44,1476563.88,80045.56,70938.34,15961.13,15846.69,217925.32,206718.94,1,0,0,Low,61.37,1,0,0.949,0.051,259434.91,114.43,0
100176,Construction,Cairo,11,22,1576576.0,1084742.95,491833.05,464138.96,104431.27,102534.09,220720.64,151864.01,1,0,0,High,34.44,0,0,0.688,0.312,71662.55,1897.18,0
100177,Manufacturing,Dakahlia,0,19,1766518.03,1376223.71,390294.32,366476.12,82457.13,78054.98,247312.52,192671.32,1,0,1,Medium,47.69,1,0,0.779,0.221,92974.63,4402.15,1
100178,Manufacturing,Alex,5,4,1561949.52,1207517.38,354432.14,325466.45,73229.95,73229.95,218672.93,169052.43,4,1,1,Medium,47.82,0,0,0.773,0.227,390487.38,0.0,0
100179,Healthcare,Monufia,10,28,3616849.16,2036122.58,1580726.58,1355944.73,305087.57,296847.73,506358.88,285057.16,0,2,2,Low,44.09,1,0,0.563,0.437,129173.18,8239.84,0
100180,Retail,Dakahlia,8,7,1048083.05,980173.44,67909.62,66045.23,14860.18,14860.18,146731.63,137224.28,1,0,0,Medium,46.56,0,0,0.935,0.065,149726.15,0.0,0
100181,Education,Giza,5,4,579875.62,283851.2,296024.42,257378.98,57910.27,56906.68,81182.59,39739.17,1,0,0,Low,44.69,1,0,0.49,0.51,144968.91,1003.59,0
100182,Manufacturing,Sharqia,3,22,1465242.31,633408.27,831834.04,779515.72,175391.04,173974.62,205133.92,88677.16,0,0,1,Medium,17.43,1,0,0.432,0.568,66601.92,1416.42,0
100183,Pharmacy,Sohag,0,29,2126326.14,1735570.28,390755.87,382679.12,86102.8,75262.74,297685.66,242979.84,1,0,2,Low,49.91,1,0,0.816,0.184,73321.59,10840.06,1
100184,Pharmacy,Sohag,15,8,1014220.82,933962.38,80258.44,70332.38,15824.79,15234.52,141990.92,130754.73,1,0,1,Low,38.02,0,0,0.921,0.079,126777.6,590.26,0
100185,Construction,Monufia,3,6,1638661.33,854438.23,784223.1,775650.42,174521.34,171546.13,229412.59,119621.35,0,1,3,High,48.58,1,0,0.521,0.479,273110.22,2975.21,0
100186,Healthcare,Sohag,6,13,1479669.58,1074828.08,404841.5,389676.08,87677.12,86807.97,207153.74,150475.93,1,0,0,Low,81.35,0,0,0.726,0.274,113820.74,869.15,0
100187,Restaurant,Cairo,7,17,3662708.7,1621464.01,2041244.69,1884252.16,423956.74,404684.75,512779.22,227004.96,0,0,0,Medium,42.73,0,0,0.443,0.557,215453.45,19271.99,0
100188,Construction,Cairo,11,11,1716483.1,652513.85,1063969.25,909945.59,204737.76,204594.13,240307.63,91351.94,0,0,0,High,61.69,1,0,0.38,0.62,156043.92,143.63,0
100189,Retail,Sohag,11,20,855113.41,500460.38,354653.03,341394.49,76813.76,74139.21,119715.88,70064.45,1,0,0,Medium,51.46,0,0,0.585,0.415,42755.67,2674.55,0
100190,Pharmacy,Monufia,14,6,517474.07,190462.71,327011.36,325122.5,73152.56,69844.07,72446.37,26664.78,0,0,4,Low,44.53,0,0,0.368,0.632,86245.68,3308.49,0
100191,Construction,Alex,13,6,1024090.99,630511.2,393579.8,349954.34,78739.73,77771.79,143372.74,88271.57,1,0,0,High,62.65,0,0,0.616,0.384,170681.83,967.93,0
100192,Education,Giza,9,10,148183.23,73794.53,74388.7,68485.51,15409.24,15278.33,20745.65,10331.23,1,1,0,Low,47.54,0,0,0.498,0.502,14818.32,130.91,0
100193,IT,Giza,16,8,1822552.8,1393584.9,428967.9,382101.0,85972.72,83173.83,255157.39,195101.89,1,1,0,Low,36.15,0,0,0.765,0.235,227819.1,2798.9,0
100194,Education,Sohag,0,17,1295008.29,720509.73,574498.55,551489.9,124085.23,122267.24,181301.16,100871.36,1,0,0,Low,45.12,0,0,0.556,0.444,76176.96,1817.99,0
100195,Import/Export,Cairo,10,5,6505598.51,2740323.71,3765274.8,3754299.91,844717.48,809794.63,910783.79,383645.32,0,0,0,High,54.33,0,0,0.421,0.579,1301119.7,34922.85,0
100196,IT,Giza,7,9,1648636.08,920781.85,727854.24,624173.17,140438.96,139511.32,230809.05,128909.46,0,0,1,Low,45.49,2,0,0.559,0.441,183181.79,927.64,0
100197,Import/Export,Cairo,1,5,770142.57,308683.16,461459.41,424544.49,95522.51,92849.13,107819.96,43215.64,0,1,1,High,59.86,1,0,0.401,0.599,154028.51,2673.38,0
100198,Healthcare,Cairo,10,9,839291.17,499083.54,340207.63,297403.67,66915.82,66095.69,117500.76,69871.7,0,0,0,Low,40.6,1,0,0.595,0.405,93254.57,820.13,0
100199,Education,Monufia,9,2,2678280.95,2277038.05,401242.89,390088.6,87769.94,85457.21,374959.33,318785.33,0,0,2,Low,5.94,0,0,0.85,0.15,1339140.47,2312.73,0
100200,Import/Export,Alex,6,9,830237.86,374372.68,455865.19,447613.81,100713.11,98999.12,116233.3,52412.17,4,1,1,High,10.45,0,0,0.451,0.549,92248.65,1713.99,0
100201,Education,Giza,17,8,1456896.65,1238009.33,218887.31,203793.83,45853.61,45195.7,203965.53,173321.31,1,0,1,Low,21.5,0,1,0.85,0.15,182112.08,657.91,0
100202,Manufacturing,Alex,7,9,1613194.58,1269620.45,343574.13,309859.51,69718.39,68632.61,225847.24,177746.86,1,1,2,Medium,47.68,0,0,0.787,0.213,179243.84,1085.78,1
100203,Healthcare,Giza,10,2,2907844.58,1297292.29,1610552.29,1410264.75,317309.57,315370.31,407098.24,181620.92,0,0,0,Low,69.35,1,0,0.446,0.554,1453922.29,1939.26,0
100204,Restaurant,Monufia,4,7,843158.31,734429.43,108728.88,107529.55,24194.15,23662.36,118042.16,102820.12,0,0,1,Medium,28.83,1,0,0.871,0.129,120451.19,531.79,0
100205,Pharmacy,Monufia,5,10,1639827.3,844746.39,795080.91,760427.97,171096.29,168102.4,229575.82,118264.49,0,0,2,Low,51.11,0,0,0.515,0.485,163982.73,2993.9,0
100206,Construction,Sharqia,3,14,699048.96,266181.28,432867.68,399917.92,89981.53,89041.09,97866.85,37265.38,2,0,0,High,10.93,0,0,0.381,0.619,49932.07,940.44,0
100207,Manufacturing,Monufia,1,7,1343296.79,498099.32,845197.48,768104.13,172823.43,167057.28,188061.55,69733.9,0,2,1,Medium,15.96,1,0,0.371,0.629,191899.54,5766.15,0
100208,Import/Export,Alex,10,13,738884.58,418419.04,320465.55,304663.59,68549.31,68549.31,103443.84,58578.67,2,3,1,High,34.35,0,0,0.566,0.434,56837.28,0.0,1
100209,Healthcare,Assiut,4,7,1633310.07,1487389.86,145920.21,139114.95,31300.86,30401.87,228663.41,208234.58,2,1,0,Low,26.93,1,0,0.911,0.089,233330.01,898.99,0
100210,Retail,Sohag,10,17,3921204.79,2791466.76,1129738.03,1075939.76,242086.45,232058.82,548968.67,390805.35,1,0,2,Medium,3.98,0,0,0.712,0.288,230659.11,10027.62,0
100211,Education,Alex,3,8,273646.82,248284.07,25362.76,22821.3,5134.79,5078.67,38310.56,34759.77,1,0,1,Low,32.91,0,0,0.907,0.093,34205.85,56.12,0
100212,IT,Sharqia,8,11,2318754.8,1596118.9,722635.9,668468.4,150405.39,147174.76,324625.67,223456.65,1,0,1,Low,6.02,2,0,0.688,0.312,210795.89,3230.63,0
100213,Manufacturing,Dakahlia,8,14,542323.94,396019.56,146304.38,137382.62,30911.09,30346.22,75925.35,55442.74,0,0,3,Medium,76.84,0,0,0.73,0.27,38737.42,564.87,0
100214,Healthcare,Cairo,11,4,707505.49,253101.94,454403.55,423070.11,95190.77,94400.58,99050.77,35434.27,1,0,0,Low,20.18,0,0,0.358,0.642,176876.37,790.19,0
100215,Healthcare,Sharqia,6,9,1457625.55,975330.87,482294.68,473151.71,106459.14,99714.98,204067.58,136546.32,1,0,0,Low,18.17,1,0,0.669,0.331,161958.39,6744.15,0
100216,Pharmacy,Monufia,11,13,1549066.03,1006854.8,542211.22,520271.94,117061.19,109363.45,216869.24,140959.67,2,0,0,Low,13.88,1,0,0.65,0.35,119158.93,7697.74,0
100217,IT,Giza,4,11,638675.77,432132.45,206543.32,182803.46,41130.78,39562.37,89414.61,60498.54,0,0,0,Low,50.12,1,0,0.677,0.323,58061.43,1568.4,0
100218,Import/Export,Monufia,14,23,470010.62,295969.9,174040.72,152893.11,34400.95,29169.29,65801.49,41435.79,0,0,0,High,26.1,1,1,0.63,0.37,20435.24,5231.66,1
100219,Pharmacy,Giza,2,8,3661587.85,2187314.81,1474273.04,1459839.15,328463.81,311593.39,512622.3,306224.07,0,0,0,Low,33.5,0,0,0.597,0.403,457698.48,16870.41,0
100220,IT,Sharqia,3,2,744003.76,439276.56,304727.2,264281.35,59463.3,57099.56,104160.53,61498.72,1,0,4,Low,23.56,0,0,0.59,0.41,372001.88,2363.74,0
100221,Import/Export,Sharqia,17,6,933679.02,546244.68,387434.34,338772.24,76223.76,75061.33,130715.06,76474.26,2,0,2,High,16.91,0,0,0.585,0.415,155613.17,1162.43,0
100222,Education,Cairo,12,9,1140564.73,695359.99,445204.74,418203.95,94095.89,92916.13,159679.06,97350.4,2,0,0,Low,28.94,1,0,0.61,0.39,126729.41,1179.76,0
100223,Construction,Dakahlia,3,12,204316.95,142692.33,61624.62,61032.44,13732.3,13109.93,28604.37,19976.93,1,0,1,High,15.51,0,0,0.698,0.302,17026.41,622.37,0
100224,Restaurant,Giza,3,10,795958.9,709551.17,86407.73,78413.49,17643.04,17609.62,111434.25,99337.16,0,1,2,Medium,58.56,1,0,0.891,0.109,79595.89,33.42,0
100225,Retail,Cairo,16,38,2240760.75,1080702.29,1160058.46,1094918.41,246356.64,232295.73,313706.5,151298.32,0,1,1,Medium,13.5,0,0,0.482,0.518,58967.39,14060.91,1
100226,IT,Assiut,5,7,1093508.29,643722.16,449786.13,416842.05,93789.46,92901.67,153091.16,90121.1,2,0,1,Low,43.48,0,0,0.589,0.411,156215.47,887.79,0
100227,Healthcare,Alex,8,4,901417.35,827124.82,74292.53,72533.64,16320.07,15193.4,126198.43,115797.47,1,1,1,Low,70.08,0,0,0.918,0.082,225354.34,1126.67,1
100228,Healthcare,Dakahlia,13,22,973325.26,583280.54,390044.72,332942.47,74912.06,73557.42,136265.54,81659.28,0,0,0,Low,2.02,0,0,0.599,0.401,44242.06,1354.64,0
100229,Manufacturing,Monufia,11,18,450088.31,406637.04,43451.27,37407.64,8416.72,8244.93,63012.36,56929.19,2,0,1,Medium,60.92,1,0,0.903,0.097,25004.91,171.79,0
100230,Retail,Monufia,14,5,3986515.9,3386812.61,599703.29,582086.91,130969.55,129731.78,558112.23,474153.76,1,0,2,Medium,8.58,1,0,0.85,0.15,797303.18,1237.77,0
100231,Pharmacy,Giza,14,4,191195.98,107965.84,83230.14,78158.69,17585.7,17454.92,26767.44,15115.22,0,0,1,Low,30.16,0,0,0.565,0.435,47798.99,130.79,0
100232,Construction,Sharqia,0,12,1849431.73,1530860.03,318571.71,305909.69,68829.68,67222.85,258920.44,214320.4,1,0,0,High,80.78,0,0,0.828,0.172,154119.31,1606.83,0
100233,Construction,Dakahlia,12,5,1257853.16,1150790.42,107062.75,93804.25,21105.96,20699.94,176099.44,161110.66,2,0,0,High,28.86,1,0,0.915,0.085,251570.63,406.01,0
100234,Restaurant,Dakahlia,14,12,3581021.48,3215130.19,365891.3,342407.83,77041.76,76541.21,501343.01,450118.23,1,0,1,Medium,43.23,0,0,0.898,0.102,298418.46,500.55,0
100235,Construction,Sohag,8,4,738970.73,436131.43,302839.29,294293.14,66215.96,61861.24,103455.9,61058.4,0,1,2,High,11.86,1,1,0.59,0.41,184742.68,4354.72,0
100236,Healthcare,Sohag,11,8,990886.12,477994.18,512891.93,446584.65,100481.55,98701.42,138724.06,66919.19,0,1,1,Low,23.36,2,1,0.482,0.518,123860.76,1780.12,0
100237,Retail,Monufia,11,15,603159.73,454194.55,148965.18,142916.67,32156.25,32063.82,84442.36,63587.24,2,0,1,Medium,32.91,0,0,0.753,0.247,40210.65,92.43,0
100238,Manufacturing,Assiut,6,15,1615382.39,1385472.32,229910.06,201728.15,45388.83,44963.01,226153.53,193966.13,0,0,0,Medium,69.71,0,0,0.858,0.142,107692.16,425.82,0
100239,Construction,Alex,6,15,809775.77,618825.55,190950.22,189375.57,42609.5,42609.5,113368.61,86635.58,0,0,0,High,45.93,2,0,0.764,0.236,53985.05,0.0,0
100240,Retail,Sohag,13,4,2006627.83,1840980.35,165647.49,148575.51,33429.49,31518.32,280927.9,257737.25,0,0,1,Medium,43.02,0,0,0.917,0.083,501656.96,1911.17,1
100241,IT,Alex,13,9,549254.79,467891.1,81363.68,75858.33,17068.12,16303.22,76895.67,65504.75,3,0,3,Low,30.01,2,0,0.852,0.148,61028.31,764.91,0
100242,Healthcare,Alex,8,11,455978.17,227658.53,228319.64,226335.25,50925.43,48608.53,63836.94,31872.19,2,0,0,Low,60.56,0,0,0.499,0.501,41452.56,2316.91,0
100243,IT,Sohag,13,9,11642410.64,5041431.08,6600979.56,6583889.17,1481375.06,1460797.69,1629937.49,705800.35,0,0,1,Low,69.07,1,0,0.433,0.567,1293601.18,20577.37,0
100244,Education,Sohag,0,8,1275726.88,692098.07,583628.81,548265.3,123359.69,122550.72,178601.76,96893.73,0,0,0,Low,54.11,0,0,0.543,0.457,159465.86,808.97,0
100245,Restaurant,Monufia,10,10,982765.15,891647.86,91117.29,83334.09,18750.17,18160.75,137587.12,124830.7,1,0,0,Medium,56.79,1,0,0.907,0.093,98276.52,589.42,0
100246,Manufacturing,Sharqia,5,6,303080.52,228932.5,74148.02,68685.84,15454.31,15395.23,42431.27,32050.55,3,1,1,Medium,43.81,0,0,0.755,0.245,50513.42,59.09,0
100247,IT,Giza,5,18,848903.18,297420.67,551482.51,494223.66,111200.32,104039.21,118846.44,41638.89,0,0,1,Low,34.5,2,0,0.35,0.65,47161.29,7161.12,1
100248,Import/Export,Giza,6,9,956764.59,505975.12,450789.47,404836.08,91088.12,89420.13,133947.04,70836.52,0,0,1,High,55.66,1,0,0.529,0.471,106307.18,1667.98,0
100249,Construction,Sharqia,5,25,1261795.08,1149340.51,112454.57,110922.98,24957.67,23453.33,176651.31,160907.67,1,0,1,High,39.91,0,0,0.911,0.089,50471.8,1504.34,0
100250,Restaurant,Dakahlia,8,5,1613851.44,1094557.96,519293.49,448211.02,100847.48,97867.17,225939.2,153238.11,0,2,0,Medium,42.84,0,0,0.678,0.322,322770.29,2980.31,0
100251,Import/Export,Assiut,9,21,809475.75,449708.02,359767.73,339674.83,76426.84,76306.17,113326.61,62959.12,1,1,0,High,36.12,0,0,0.556,0.444,38546.46,120.66,0
100252,Restaurant,Monufia,14,20,1568824.77,908779.55,660045.22,574133.94,129180.14,128180.35,219635.47,127229.14,1,0,1,Medium,37.32,0,0,0.579,0.421,78441.24,999.79,0
100253,Healthcare,Giza,10,8,2106959.93,1601968.15,504991.78,431163.14,97011.71,94615.67,294974.39,224275.54,0,0,0,Low,10.77,0,0,0.76,0.24,263369.99,2396.03,0
100254,Construction,Monufia,6,9,1034132.32,438418.82,595713.5,533849.76,120116.2,115977.28,144778.52,61378.63,0,0,0,High,24.89,1,0,0.424,0.576,114903.59,4138.92,0
100255,Import/Export,Alex,4,17,1425599.96,541390.89,884209.06,785672.28,176776.26,170538.64,199583.99,75794.73,0,0,2,High,13.49,0,0,0.38,0.62,83858.82,6237.62,0
100256,Import/Export,Sharqia,12,7,2537802.39,1548609.14,989193.25,966709.64,217509.67,212965.55,355292.33,216805.28,1,1,0,High,66.75,0,0,0.61,0.39,362543.2,4544.12,0
100257,Healthcare,Giza,17,22,449202.69,207465.11,241737.58,232649.56,52346.15,50682.74,62888.38,29045.12,0,0,3,Low,12.29,0,0,0.462,0.538,20418.3,1663.41,0
100258,Construction,Cairo,12,8,389221.1,165056.96,224164.14,197465.52,44429.74,42466.13,54490.95,23107.97,1,0,3,High,48.1,1,0,0.424,0.576,48652.64,1963.61,0
100259,Education,Dakahlia,5,6,225660.5,194683.73,30976.77,27910.09,6279.77,6126.5,31592.47,27255.72,1,0,1,Low,41.79,0,0,0.863,0.137,37610.08,153.27,0
100260,IT,Assiut,6,12,2227074.85,1361272.32,865802.53,859714.22,193435.7,187613.76,311790.48,190578.12,1,0,0,Low,41.95,0,1,0.611,0.389,185589.57,5821.94,0
100261,Restaurant,Monufia,14,23,421957.8,393218.81,28738.99,27564.85,6202.09,6177.52,59074.09,55050.63,1,0,1,Medium,38.08,0,0,0.932,0.068,18345.99,24.57,0
100262,Retail,Cairo,8,31,699254.13,428384.13,270870.01,241484.16,54333.94,52580.85,97895.58,59973.78,1,0,1,Medium,84.6,0,0,0.613,0.387,22556.58,1753.09,0
100263,Pharmacy,Dakahlia,3,9,1217867.35,875051.99,342815.35,303560.07,68301.02,67557.98,170501.43,122507.28,0,1,2,Low,59.42,0,1,0.719,0.281,135318.59,743.04,0
100264,Manufacturing,Dakahlia,7,7,858907.36,517944.82,340962.54,291859.97,65668.49,61070.32,120247.03,72512.27,0,0,0,Medium,29.72,0,0,0.603,0.397,122701.05,4598.18,0
100265,Pharmacy,Cairo,9,18,570943.16,415910.54,155032.62,142373.81,32034.11,31062.3,79932.04,58227.48,1,1,1,Low,68.09,0,0,0.728,0.272,31719.06,971.81,0
100266,Pharmacy,Sohag,8,19,622611.37,223901.57,398709.8,396537.94,89221.04,77862.07,87165.59,31346.22,0,1,2,Low,51.16,1,0,0.36,0.64,32769.02,11358.97,1
100267,Retail,Alex,3,12,600676.82,537783.5,62893.33,60632.94,13642.41,13441.64,84094.76,75289.69,0,0,1,Medium,40.48,0,1,0.895,0.105,50056.4,200.77,0
100268,Manufacturing,Assiut,6,8,1873956.85,1134312.45,739644.41,691428.76,155571.47,146590.86,262353.96,158803.74,2,1,1,Medium,26.31,3,1,0.605,0.395,234244.61,8980.61,1
100269,Pharmacy,Sharqia,7,11,2854269.04,2309645.33,544623.7,538856.42,121242.7,114070.89,399597.67,323350.35,0,0,0,Low,14.52,2,0,0.809,0.191,259479.0,7171.81,0
100270,Education,Monufia,14,7,2516554.72,1153574.9,1362979.81,1352284.41,304263.99,301511.09,352317.66,161500.49,0,0,1,Low,22.29,0,0,0.458,0.542,359507.82,2752.91,0
100271,Restaurant,Monufia,1,9,534560.29,205503.74,329056.55,308489.23,69410.08,69208.1,74838.44,28770.52,1,0,1,Medium,8.62,1,0,0.384,0.616,59395.59,201.97,0
100272,Retail,Sohag,8,9,1259990.58,1128898.76,131091.82,125532.12,28244.73,27580.46,176398.68,158045.83,2,0,2,Medium,40.77,0,0,0.896,0.104,139998.95,664.27,0
100273,Retail,Monufia,6,11,2910230.74,1113937.91,1796292.83,1788706.72,402459.01,396896.98,407432.3,155951.31,0,0,0,Medium,7.56,0,0,0.383,0.617,264566.43,5562.03,0
100274,Restaurant,Monufia,15,7,611473.92,558859.41,52614.5,47429.55,10671.65,10397.24,85606.35,78240.32,2,0,0,Medium,34.08,1,0,0.914,0.086,87353.42,274.41,0
100275,Restaurant,Assiut,2,7,1150622.77,943626.77,206996.0,176273.03,39661.43,36093.26,161087.19,132107.75,0,0,2,Medium,41.7,1,0,0.82,0.18,164374.68,3568.17,1
100276,Construction,Assiut,10,11,560651.13,291275.17,269375.96,240243.28,54054.74,52776.57,78491.16,40778.52,1,0,0,High,50.62,0,0,0.52,0.48,50968.28,1278.17,0
100277,Construction,Monufia,10,10,1777708.08,637340.31,1140367.77,1013381.89,228010.92,227190.68,248879.13,89227.64,1,0,1,High,73.41,2,0,0.359,0.641,177770.81,820.25,0
100278,Restaurant,Dakahlia,10,10,4649909.26,4390309.95,259599.31,244464.99,55004.62,53568.65,650987.3,614643.39,0,0,2,Medium,68.77,0,0,0.944,0.056,464990.93,1435.97,0
100279,Healthcare,Assiut,5,10,408324.4,206820.21,201504.19,171553.23,38599.48,37698.61,57165.42,28954.83,2,0,1,Low,28.08,0,0,0.507,0.493,40832.44,900.86,0
100280,Restaurant,Assiut,6,13,711227.25,631095.73,80131.52,79730.33,17939.32,17939.32,99571.82,88353.4,1,0,0,Medium,14.09,0,0,0.887,0.113,54709.79,0.0,0
